group	index	message_id	japanese	machine_english_reference	professional_translation	translator_notes	control_signature	english_cpu_pointer	english_bytes	japanese_symbols
04	46	0x0446	"<SPEAKER>「じつは デスバレーで 化石を
掘り出したあと わたしは さらに
奥で ひつぎを 発見したのです!<WAIT><SPEAKER>「とても 大きなひつぎで
こおりのように つめたくて
あおじろく かがやいていました<WAIT><SPEAKER>「ひつぎには 古代文字で
キングバロン と かかれていました<WAIT><SPEAKER>「そして ひつぎを
あけたとたん 中の むらさき色の
大きな 何かが 目をあけて・・・<WAIT><SPEAKER>「そのあとの きおくは
ありません・・気がつくと
あなたたちが いたのです・・・<WAIT><SPEAKER>「はっ! こうしては いられない
すぐに メグに あいたい! わたしの
いとしき つま メグ!<WAIT><SPEAKER>「のちほど わたしの家に
来てください! リバータウンの
2かいだての 家です!<WAIT><SPEAKER>「わたしなりに 情報を せいりして
なんとか 島を すくいたいのです!<WAIT><SPEAKER>「おっと はなしを
いそぎすぎましたね・・・
もういちど お話しましょうか?"	"<SPEAKER>After I unearthed the
fossil at Deathvalley, I went
deeper and discovered a coffin!<WAIT><SPEAKER>It was enormous, cold
as ice, and glowing a pale blue.<WAIT><SPEAKER>Ancient writing
on the coffin spelled
the name King Baron.<WAIT><SPEAKER>The moment I opened
it, something huge and purple
inside opened its eyes...<WAIT><SPEAKER>I remember
nothing after that. When
I awoke, you were here.<WAIT><SPEAKER>Ah! I cannot stay here! I
must see Meg, my beloved wife!<WAIT><SPEAKER>Please visit my
home later. It is the
two-story house in Rivertown.<WAIT><SPEAKER>I will organize what
I know and find some
way to save this island!<WAIT><SPEAKER>Oh, I rushed through
that story. Would you
like me to tell it again?"			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE END	E9:7F6A	CC 41 66 74 65 72 01 49 01 75 6E 65 61 72 74 68 65 64 01 74 68 65 C8 66 6F 73 73 69 6C 01 61 74 01 44 65 61 74 68 76 61 6C 6C 65 79 2C 01 49 01 77 65 6E 74 C8 64 65 65 70 65 72 01 61 6E 64 01 64 69 73 63 6F 76 65 72 65 64 01 61 01 63 6F 66 66 69 6E 21 C5 CC 49 74 01 77 61 73 01 65 6E 6F 72 6D 6F 75 73 2C 01 63 6F 6C 64 C8 61 73 01 69 63 65 2C 01 61 6E 64 01 67 6C 6F 77 69 6E 67 01 61 01 70 61 6C 65 01 62 6C 75 65 2E C5 CC 41 6E 63 69 65 6E 74 01 77 72 69 74 69 6E 67 C8 6F 6E 01 74 68 65 01 63 6F 66 66 69 6E 01 73 70 65 6C 6C 65 64 C8 74 68 65 01 6E 61 6D 65 01 4B 69 6E 67 01 42 61 72 6F 6E 2E C5 CC 54 68 65 01 6D 6F 6D 65 6E 74 01 49 01 6F 70 65 6E 65 64 C8 69 74 2C 01 73 6F 6D 65 74 68 69 6E 67 01 68 75 67 65 01 61 6E 64 01 70 75 72 70 6C 65 C8 69 6E 73 69 64 65 01 6F 70 65 6E 65 64 01 69 74 73 01 65 79 65 73 2E 2E 2E C5 CC 49 01 72 65 6D 65 6D 62 65 72 C8 6E 6F 74 68 69 6E 67 01 61 66 74 65 72 01 74 68 61 74 2E 01 57 68 65 6E C8 49 01 61 77 6F 6B 65 2C 01 79 6F 75 01 77 65 72 65 01 68 65 72 65 2E C5 CC 41 68 21 01 49 01 63 61 6E 6E 6F 74 01 73 74 61 79 01 68 65 72 65 21 01 49 C8 6D 75 73 74 01 73 65 65 01 4D 65 67 2C 01 6D 79 01 62 65 6C 6F 76 65 64 01 77 69 66 65 21 C5 CC 50 6C 65 61 73 65 01 76 69 73 69 74 01 6D 79 C8 68 6F 6D 65 01 6C 61 74 65 72 2E 01 49 74 01 69 73 01 74 68 65 C8 74 77 6F 2D 73 74 6F 72 79 01 68 6F 75 73 65 01 69 6E 01 52 69 76 65 72 74 6F 77 6E 2E C5 CC 49 01 77 69 6C 6C 01 6F 72 67 61 6E 69 7A 65 01 77 68 61 74 C8 49 01 6B 6E 6F 77 01 61 6E 64 01 66 69 6E 64 01 73 6F 6D 65 C8 77 61 79 01 74 6F 01 73 61 76 65 01 74 68 69 73 01 69 73 6C 61 6E 64 21 C5 CC 4F 68 2C 01 49 01 72 75 73 68 65 64 01 74 68 72 6F 75 67 68 C8 74 68 61 74 01 73 74 6F 72 79 2E 01 57 6F 75 6C 64 01 79 6F 75 C8 6C 69 6B 65 01 6D 65 01 74 6F 01 74 65 6C 6C 01 69 74 01 61 67 61 69 6E 3F C0	1CC 084 01B 021 029 001 084 054 04E 084 05B 06B 078 084 022 001 09E 09D 03C 1C8 11C 037 106 01B 01F 010 023 001 03B 01F 01B 029 001 01A 036 025 1C8 0ED 084 022 001 02A 021 084 016 03C 001 0C8 090 01B 01F 028 084 022 01C 07A 1C5 1CC 023 022 032 001 0AC 016 024 02A 021 084 016 084 022 1C8 019 014 037 028 035 012 025 001 021 031 01F 017 022 1C8 010 014 084 01B 03A 017 001 015 084 015 033 011 022 011 02E 01B 01F 1C5 1CC 02A 021 084 016 025 029 001 096 09F 152 153 084 022 1C8 048 06F 084 049 084 05B 06C 06F 001 023 001 015 015 039 022 011 02E 01B 01F 1C5 1CC 01E 01B 022 001 02A 021 084 016 03C 1C8 010 018 01F 023 01F 03D 001 0A1 028 001 030 036 01A 016 19E 028 1C8 0AC 016 024 001 093 015 084 015 001 0B6 03C 010 018 022 081 081 081 1C5 1CC 01E 028 010 023 028 001 016 014 017 029 1C8 010 037 02E 01D 03D 081 081 099 084 015 021 017 023 1C8 010 024 01F 01F 020 084 015 001 011 01F 028 084 022 01C 081 081 081 1C5 1CC 029 03E 07A 001 019 012 01B 022 029 001 011 036 039 024 011 1C8 01C 084 017 025 001 063 084 049 025 001 010 011 01F 011 07A 001 03B 01F 01B 028 1C8 011 023 01B 016 001 021 02E 001 063 084 049 07A 1C5 1CC 028 020 02D 084 023 001 03B 01F 01B 028 161 025 1C8 097 022 017 084 01F 01A 011 07A 001 069 084 05B 078 051 044 06F 028 1C8 004 015 011 084 01F 022 028 001 161 084 022 01C 07A 1C5 1CC 03B 01F 01B 024 037 025 001 0AD 0AE 03C 001 01D 011 037 01B 022 1C8 024 03D 023 015 001 08A 03C 001 01C 017 011 01F 011 028 084 022 01C 07A 1C5 1CC 014 03E 023 001 029 024 01B 03C 1C8 011 01E 084 016 01C 084 016 02E 01B 01F 027 081 081 081 1C8 032 012 011 020 084 023 001 014 0A0 01B 02E 01B 041 012 015 079 1C0
04	47	0x0447	"<SPEAKER>「そうですか
それでは しつれいします
ヤッホー! メグー!"	"<SPEAKER>I see. Then please
excuse me. Yaaahoo! Meeeg!"			SPEAKER NEWLINE END	E9:81C6	CC 49 01 73 65 65 2E 01 54 68 65 6E 01 70 6C 65 61 73 65 C8 65 78 63 75 73 65 01 6D 65 2E 01 59 61 61 61 68 6F 6F 21 01 4D 65 65 65 67 21 C0	1CC 01E 012 084 022 01C 015 1C8 01E 039 084 022 029 001 01B 021 039 011 01B 02E 01C 1C8 065 070 05F 078 07A 001 063 084 049 078 07A 1C0
04	48	0x0448	"<CLEAR>
「れいぞう中
と かいてある<WAIT>
<CLEAR>
食品の しんせんさを たもつため
とびらは とざされているようだ"	"<CLEAR>The sign says ""REFRIGERATED.""<WAIT><CLEAR>The door is sealed shut
to keep the food fresh.<LINE>"			CLEAR WAIT CLEAR NEWLINE LINE END	E9:81F5	D0 54 68 65 01 73 69 67 6E 01 73 61 79 73 01 22 52 45 46 52 49 47 45 52 41 54 45 44 2E 22 C5 D0 54 68 65 01 64 6F 6F 72 01 69 73 01 73 65 61 6C 65 64 01 73 68 75 74 C8 74 6F 01 6B 65 65 70 01 74 68 65 01 66 6F 6F 64 01 66 72 65 73 68 2E C3 C0	1D0 07D 039 011 084 01E 012 0A1 1C8 023 001 015 011 022 010 038 1C5 1D0 0E4 12B 028 001 01B 03D 01D 03D 01A 03C 001 01F 032 021 01F 031 1C8 023 084 02A 036 029 001 023 084 01A 01A 039 022 011 038 035 012 084 01F 1C3 1C0
04	49	0x0449	"<CLEAR>
こおりの中に 人かげが見える
とても すずしそうだ"	"<CLEAR>A human figure is visible in the
ice. It looks very cool in there."			CLEAR NEWLINE END	E9:8246	D0 41 01 68 75 6D 61 6E 01 66 69 67 75 72 65 01 69 73 01 76 69 73 69 62 6C 65 01 69 6E 01 74 68 65 C8 69 63 65 2E 01 49 74 01 6C 6F 6F 6B 73 01 76 65 72 79 01 63 6F 6F 6C 01 69 6E 01 74 68 65 72 65 2E C0	1D0 019 014 037 028 0A1 025 001 091 015 084 018 084 015 090 013 038 1C8 023 022 032 001 01C 084 01C 01B 01E 012 084 01F 1C0
04	4A	0x044A	"<SPEAKER>「レディどの!
お待ちしておりましたぞ!<WAIT><SPEAKER>「ボブの情報と わたしの
ちしきを せいりしてみたところ
おぼろげながら わかりましたぞ<WAIT><SPEAKER>「まず わたしが 発見した
ひつぎに 入っていたモンスターは
キングバロンでは ありませんな<WAIT><SPEAKER>「おそらく ジェイビーという
モンスターが なんらかの理由で
キングバロンの ひつぎに入った"	"<SPEAKER>Lady! I've been waiting!<WAIT><SPEAKER>I compared Bob's
information with what I know.
I think I understand now.<WAIT><SPEAKER>The monster in the coffin
I found was not King Baron.<WAIT><SPEAKER>I think J.B. entered
King Baron's coffin for
some unknown reason..."			SPEAKER WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE WAIT SPEAKER NEWLINE NEWLINE END	E9:828A	CC 4C 61 64 79 21 01 49 27 76 65 01 62 65 65 6E 01 77 61 69 74 69 6E 67 21 C5 CC 49 01 63 6F 6D 70 61 72 65 64 01 42 6F 62 27 73 C8 69 6E 66 6F 72 6D 61 74 69 6F 6E 01 77 69 74 68 01 77 68 61 74 01 49 01 6B 6E 6F 77 2E C8 49 01 74 68 69 6E 6B 01 49 01 75 6E 64 65 72 73 74 61 6E 64 01 6E 6F 77 2E C5 CC 54 68 65 01 6D 6F 6E 73 74 65 72 01 69 6E 01 74 68 65 01 63 6F 66 66 69 6E C8 49 01 66 6F 75 6E 64 01 77 61 73 01 6E 6F 74 01 4B 69 6E 67 01 42 61 72 6F 6E 2E C5 CC 49 01 74 68 69 6E 6B 01 4A 2E 42 2E 01 65 6E 74 65 72 65 64 C8 4B 69 6E 67 01 42 61 72 6F 6E 27 73 01 63 6F 66 66 69 6E 01 66 6F 72 C8 73 6F 6D 65 01 75 6E 6B 6E 6F 77 6E 01 72 65 61 73 6F 6E 2E 2E 2E C0	1CC 06B 084 054 075 084 023 028 07A 1C8 014 16B 020 01B 022 014 037 02E 01B 01F 084 01E 07A 1C5 1CC 084 05F 084 05D 028 0AD 0AE 023 001 03B 01F 01B 028 1C8 020 01B 016 03C 001 01D 011 037 01B 022 02F 01F 023 019 03A 1C8 014 084 02D 03A 084 018 024 084 015 036 001 03B 015 037 02E 01B 01F 084 01E 1C5 1CC 02E 084 01C 001 03B 01F 01B 084 015 001 0C8 090 01B 01F 1C8 02A 021 084 016 025 001 08E 03E 022 011 01F 064 06F 04E 051 078 029 1C8 048 06F 084 049 084 05B 06C 06F 084 022 029 001 010 037 02E 01D 03D 024 1C5 1CC 014 01E 036 017 001 084 04D 076 043 084 05C 078 023 011 012 1C8 064 06F 04E 051 078 084 015 001 024 03D 036 015 028 165 163 084 022 1C8 048 06F 084 049 084 05B 06C 06F 028 001 02A 021 084 016 025 08E 03E 01F 1C0
04	4B	0x044B	<SPEAKER>「・・・と かんがえます	<SPEAKER>...That is my conclusion.			SPEAKER END	E9:836A	CC 2E 2E 2E 54 68 61 74 01 69 73 01 6D 79 01 63 6F 6E 63 6C 75 73 69 6F 6E 2E C0	1CC 081 081 081 023 001 015 03D 084 015 013 02E 01C 1C0
04	4C	0x044C	"<SPEAKER>「にげてきた 囚人の話でも
ジェイビーは キングバロンの
発明した 巨大化装置・・・・<WAIT><SPEAKER>「ぞくにいう 古代の装置を
復活させるのに ちまなこに
なっている と いうじゃねえか"	"<SPEAKER>Escaped prisoners say
J.B. is restoring King Baron's
Monster Enlarging Device...<WAIT><SPEAKER>the so-called
ancient device. He's
desperate to revive it."			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE END	E9:8385	CC 45 73 63 61 70 65 64 01 70 72 69 73 6F 6E 65 72 73 01 73 61 79 C8 4A 2E 42 2E 01 69 73 01 72 65 73 74 6F 72 69 6E 67 01 4B 69 6E 67 01 42 61 72 6F 6E 27 73 C8 4D 6F 6E 73 74 65 72 01 45 6E 6C 61 72 67 69 6E 67 01 44 65 76 69 63 65 2E 2E 2E C5 CC 74 68 65 01 73 6F 2D 63 61 6C 6C 65 64 C8 61 6E 63 69 65 6E 74 01 64 65 76 69 63 65 2E 01 48 65 27 73 C8 64 65 73 70 65 72 61 74 65 01 74 6F 01 72 65 76 69 76 65 01 69 74 2E C0	1CC 025 084 018 022 016 01F 001 113 091 028 0A0 084 022 032 1C8 084 04D 076 043 084 05C 078 029 001 048 06F 084 049 084 05B 06C 06F 028 1C8 0C8 0BF 01B 01F 001 0CC 0AC 09E 0C2 19F 081 081 081 081 1C5 1CC 084 01E 017 025 011 012 001 096 09F 028 0C2 19F 03C 1C8 18B 0B4 01A 01D 038 028 025 001 020 02E 024 019 025 1C8 024 03E 022 011 038 001 023 001 011 012 084 01B 03F 027 013 015 1C0
04	4D	0x044D	"<SPEAKER>「そのてんからも ジェイビーは
キングバロンでは ないでしょう<WAIT><SPEAKER>「では キングバロンの
古代の装置は いったい
どこにあるのか?<WAIT><SPEAKER>「その なぞは おそらく
この 地図にあると わたしは
思います!"	"<SPEAKER>That is further
proof J.B. is not King Baron.<WAIT><SPEAKER>Then where is
King Baron's ancient
device actually located?<WAIT><SPEAKER>I believe the answer
may be hidden in this map!"			SPEAKER NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE END	E9:8413	CC 54 68 61 74 01 69 73 01 66 75 72 74 68 65 72 C8 70 72 6F 6F 66 01 4A 2E 42 2E 01 69 73 01 6E 6F 74 01 4B 69 6E 67 01 42 61 72 6F 6E 2E C5 CC 54 68 65 6E 01 77 68 65 72 65 01 69 73 C8 4B 69 6E 67 01 42 61 72 6F 6E 27 73 01 61 6E 63 69 65 6E 74 C8 64 65 76 69 63 65 01 61 63 74 75 61 6C 6C 79 01 6C 6F 63 61 74 65 64 3F C5 CC 49 01 62 65 6C 69 65 76 65 01 74 68 65 01 61 6E 73 77 65 72 C8 6D 61 79 01 62 65 01 68 69 64 64 65 6E 01 69 6E 01 74 68 69 73 01 6D 61 70 21 C0	1CC 01E 028 022 03D 015 036 032 001 084 04D 076 043 084 05C 078 029 1C8 048 06F 084 049 084 05B 06C 06F 084 022 029 001 024 011 084 022 01B 041 012 1C5 1CC 084 022 029 001 048 06F 084 049 084 05B 06C 06F 028 1C8 096 09F 028 0C2 19F 029 001 011 03E 01F 011 1C8 084 023 019 025 010 038 028 015 079 1C5 1CC 01E 028 001 024 084 01E 029 001 014 01E 036 017 1C8 019 028 001 0D5 160 025 010 038 023 001 03B 01F 01B 029 1C8 10F 011 02E 01C 07A 1C0
04	4E	0x044E	"<SPEAKER>「これも 掘り出した物で
過去の 考古学昔が 作った物と
思われますが・・・"	"<SPEAKER>I excavated this as well.
It seems to be a map made
by an archaeologist long ago..."			SPEAKER NEWLINE NEWLINE END	E9:84B0	CC 49 01 65 78 63 61 76 61 74 65 64 01 74 68 69 73 01 61 73 01 77 65 6C 6C 2E C8 49 74 01 73 65 65 6D 73 01 74 6F 01 62 65 01 61 01 6D 61 70 01 6D 61 64 65 C8 62 79 01 61 6E 01 61 72 63 68 61 65 6F 6C 6F 67 69 73 74 01 6C 6F 6E 67 01 61 67 6F 2E 2E 2E C0	1CC 019 039 032 001 11C 037 106 01B 01F 08B 084 022 1C8 18C 18D 028 001 0DB 096 0B7 0A7 084 015 001 0F6 03E 01F 08B 023 1C8 10F 03B 039 02E 01C 084 015 081 081 081 1C0
04	4F	0x044F	"<SPEAKER>「この部分 島からも はなれた
この時代では バロンロックと
よばれていた 巨大な 岩の島<WAIT><SPEAKER>「ここを キングバロンは
きょてんに していたものと
しるされています<WAIT><SPEAKER>「ただ ここには 誰も
たどりついた ことがない・・
とも かかれています・・"	"<SPEAKER>This shows a huge rock
island apart from the main
island. It was called Baron Rock.<WAIT><SPEAKER>The notes say King
Baron used it as his base.<WAIT><SPEAKER>But they also say nobody
ever managed to reach it..."			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE WAIT SPEAKER NEWLINE END	E9:8505	CC 54 68 69 73 01 73 68 6F 77 73 01 61 01 68 75 67 65 01 72 6F 63 6B C8 69 73 6C 61 6E 64 01 61 70 61 72 74 01 66 72 6F 6D 01 74 68 65 01 6D 61 69 6E C8 69 73 6C 61 6E 64 2E 01 49 74 01 77 61 73 01 63 61 6C 6C 65 64 01 42 61 72 6F 6E 01 52 6F 63 6B 2E C5 CC 54 68 65 01 6E 6F 74 65 73 01 73 61 79 01 4B 69 6E 67 C8 42 61 72 6F 6E 01 75 73 65 64 01 69 74 01 61 73 01 68 69 73 01 62 61 73 65 2E C5 CC 42 75 74 01 74 68 65 79 01 61 6C 73 6F 01 73 61 79 01 6E 6F 62 6F 64 79 C8 65 76 65 72 01 6D 61 6E 61 67 65 64 01 74 6F 01 72 65 61 63 68 01 69 74 2E 2E 2E C0	1CC 019 028 0DA 16C 001 08A 015 036 032 001 029 024 039 01F 1C8 019 028 164 09F 084 022 029 001 084 05B 06C 06F 06C 070 049 023 1C8 035 084 029 039 022 011 01F 001 0CC 0AC 024 001 158 028 08A 1C5 1CC 019 019 03C 001 048 06F 084 049 084 05B 06C 06F 029 1C8 016 041 022 03D 025 001 01B 022 011 01F 032 028 023 1C8 01B 038 01A 039 022 011 02E 01C 1C5 1CC 01F 084 01F 001 019 019 025 029 001 0FA 032 1C8 01F 084 023 037 021 011 01F 001 019 023 084 015 024 011 081 081 1C8 023 032 001 015 015 039 022 011 02E 01C 081 081 1C0
04	50	0x0450	"<SPEAKER>「この時代の 人たちは
王の めいれいで この塔を
建てた とも ありますな<WAIT><SPEAKER>「バロンロックを 見おろす
ばしょに 塔を建てて そこで
研究していたんでしょうな・・・"	"<SPEAKER>The people of that
age apparently built this
tower by order of their king.<WAIT><SPEAKER>They must have built
it overlooking Baron Rock
and conducted research here..."			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE END	E9:85BF	CC 54 68 65 01 70 65 6F 70 6C 65 01 6F 66 01 74 68 61 74 C8 61 67 65 01 61 70 70 61 72 65 6E 74 6C 79 01 62 75 69 6C 74 01 74 68 69 73 C8 74 6F 77 65 72 01 62 79 01 6F 72 64 65 72 01 6F 66 01 74 68 65 69 72 01 6B 69 6E 67 2E C5 CC 54 68 65 79 01 6D 75 73 74 01 68 61 76 65 01 62 75 69 6C 74 C8 69 74 01 6F 76 65 72 6C 6F 6F 6B 69 6E 67 01 42 61 72 6F 6E 01 52 6F 63 6B C8 61 6E 64 01 63 6F 6E 64 75 63 74 65 64 01 72 65 73 65 61 72 63 68 01 68 65 72 65 2E 2E 2E C0	1CC 019 028 164 09F 028 001 091 01F 020 029 1C8 155 028 001 031 011 039 011 084 022 001 019 028 154 03C 1C8 15A 022 01F 001 023 032 001 010 037 02E 01C 024 1C5 1CC 084 05B 06C 06F 06C 070 049 03C 001 090 014 03A 01C 1C8 084 029 01B 041 025 001 154 03C 15A 022 022 001 01E 019 084 022 1C8 0E5 0E7 01B 022 011 01F 03D 084 022 01B 041 012 024 081 081 081 1C0
04	51	0x0451	"<SPEAKER>「ん? この塔の このマークは
なんでえ? どっかで見たことが・・・
あっ! そうだ!"	"<SPEAKER>Huh? What is this
mark on the tower? I have
seen it... Ah! I remember!"			SPEAKER NEWLINE NEWLINE END	E9:865A	CC 48 75 68 3F 01 57 68 61 74 01 69 73 01 74 68 69 73 C8 6D 61 72 6B 01 6F 6E 01 74 68 65 01 74 6F 77 65 72 3F 01 49 01 68 61 76 65 C8 73 65 65 6E 01 69 74 2E 2E 2E 01 41 68 21 01 49 01 72 65 6D 65 6D 62 65 72 21 C0	1CC 03D 079 001 019 028 154 028 001 019 028 060 078 049 029 1C8 024 03D 084 022 013 079 001 084 023 03E 015 084 022 090 01F 019 023 084 015 081 081 081 1C8 010 03E 07A 001 01E 012 084 01F 07A 1C0
04	52	0x0452	"<SPEAKER>「こりゃあ 博物館にある
石像と そっくりだよ!"	"<SPEAKER>It looks exactly like
the statue in the museum!"			SPEAKER NEWLINE END	E9:86A2	CC 49 74 01 6C 6F 6F 6B 73 01 65 78 61 63 74 6C 79 01 6C 69 6B 65 C8 74 68 65 01 73 74 61 74 75 65 01 69 6E 01 74 68 65 01 6D 75 73 65 75 6D 21 C0	1CC 019 037 03F 010 001 0A4 08B 0A3 025 010 038 1C8 09D 159 023 001 01E 03E 017 037 084 01F 035 07A 1C0
04	53	0x0453	"<SPEAKER>「うーむ その石像と
この塔は いったい どういう
かんけいなのか? うーむ"	"<SPEAKER>Hmm... What connection
could that statue have
with this tower? Hmm..."			SPEAKER NEWLINE NEWLINE END	E9:86D3	CC 48 6D 6D 2E 2E 2E 01 57 68 61 74 01 63 6F 6E 6E 65 63 74 69 6F 6E C8 63 6F 75 6C 64 01 74 68 61 74 01 73 74 61 74 75 65 01 68 61 76 65 C8 77 69 74 68 01 74 68 69 73 01 74 6F 77 65 72 3F 01 48 6D 6D 2E 2E 2E C0	1CC 012 078 030 001 01E 028 09D 159 023 1C8 019 028 154 029 001 011 03E 01F 011 001 084 023 012 011 012 1C8 015 03D 018 011 024 028 015 079 001 012 078 030 1C0
04	54	0x0454	"<SPEAKER>「うぐおお! それは たしか
はるか むかしに どこかの商人が
持ってきた 空とぶじゅうたん!<WAIT><SPEAKER>「・・・だが だめじゃった・・ふん!
そんな たましいの ぬけた
じゅうたんを いまさら・・・・・・<WAIT><SPEAKER>「・・・・・・・・・・・・・・<WAIT><SPEAKER>「・・・そうかっ!・・・・・
わたしじしんが その じゅうたんの
たましいに なれば・・・!<WAIT><SPEAKER>「おお<PAUSE_30> 全能なる 神よ!<PAUSE_30>
200年の わが 思いを
いま かなえたまえ!"	"<SPEAKER>Ugh! That is the
flying carpet a merchant
brought here long ago!<WAIT><SPEAKER>...But it was useless.
Hmph! A carpet without
a soul cannot fly now...<WAIT><SPEAKER>................<WAIT><SPEAKER>Of course! If I myself
became the soul of that carpet...!<WAIT><SPEAKER>O almighty God!<PAUSE_30> Grant
the wish I have carried
for two hundred years!<PAUSE_30>"			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER WAIT SPEAKER NEWLINE WAIT SPEAKER PAUSE_30 NEWLINE NEWLINE PAUSE_30 END	E9:871A	CC 55 67 68 21 01 54 68 61 74 01 69 73 01 74 68 65 C8 66 6C 79 69 6E 67 01 63 61 72 70 65 74 01 61 01 6D 65 72 63 68 61 6E 74 C8 62 72 6F 75 67 68 74 01 68 65 72 65 01 6C 6F 6E 67 01 61 67 6F 21 C5 CC 2E 2E 2E 42 75 74 01 69 74 01 77 61 73 01 75 73 65 6C 65 73 73 2E C8 48 6D 70 68 21 01 41 01 63 61 72 70 65 74 01 77 69 74 68 6F 75 74 C8 61 01 73 6F 75 6C 01 63 61 6E 6E 6F 74 01 66 6C 79 01 6E 6F 77 2E 2E 2E C5 CC 2E 2E 2E 2E 2E 2E 2E 2E 2E 2E 2E 2E 2E 2E 2E 2E C5 CC 4F 66 01 63 6F 75 72 73 65 21 01 49 66 01 49 01 6D 79 73 65 6C 66 C8 62 65 63 61 6D 65 01 74 68 65 01 73 6F 75 6C 01 6F 66 01 74 68 61 74 01 63 61 72 70 65 74 2E 2E 2E 21 C5 CC 4F 01 61 6C 6D 69 67 68 74 79 01 47 6F 64 21 CD 01 47 72 61 6E 74 C8 74 68 65 01 77 69 73 68 01 49 01 68 61 76 65 01 63 61 72 72 69 65 64 C8 66 6F 72 01 74 77 6F 01 68 75 6E 64 72 65 64 01 79 65 61 72 73 21 CD C0	1CC 012 084 017 014 014 07A 001 01E 039 029 001 01F 01B 015 1C8 029 038 015 001 030 015 01B 025 001 084 023 019 015 028 109 091 084 015 1C8 0D3 03E 022 016 01F 001 156 023 084 02B 084 01B 040 012 01F 03D 07A 1C5 1CC 081 081 081 084 01F 084 015 001 084 01F 031 084 01B 03F 03E 01F 081 081 02B 03D 07A 1C8 01E 03D 024 001 01F 02E 01B 011 028 001 026 018 01F 1C8 084 01B 040 012 01F 03D 03C 001 011 02E 01A 036 081 081 081 081 081 081 1C5 1CC 081 081 081 081 081 081 081 081 081 081 081 081 081 081 1C5 1CC 081 081 081 01E 012 015 03E 07A 081 081 081 081 081 1C8 03B 01F 01B 084 01B 01B 03D 084 015 001 01E 028 001 084 01B 040 012 01F 03D 028 1C8 01F 02E 01B 011 025 001 024 039 084 029 081 081 081 07A 1C5 1CC 014 014 1CD 001 145 14C 024 038 001 0DC 035 07A 1CD 1C8 004 002 002 0CA 028 001 03B 084 015 001 10F 011 03C 1C8 011 02E 001 015 024 013 01F 02E 013 07A 1C0
04	55	0x0455	"<SPEAKER>「さあ わたしと 空をとび
バロンロックへ 行こうではないか!"	"<SPEAKER>Come! Fly with
me to Baron Rock!"			SPEAKER NEWLINE END	E9:8839	CC 43 6F 6D 65 21 01 46 6C 79 01 77 69 74 68 C8 6D 65 01 74 6F 01 42 61 72 6F 6E 01 52 6F 63 6B 21 C0	1CC 01A 010 001 03B 01F 01B 023 001 156 03C 023 084 02A 1C8 084 05B 06C 06F 06C 070 049 02C 001 08D 019 012 084 022 029 024 011 015 07A 1C0
04	56	0x0456	"<SPEAKER>「そこから わたしに
とびのるがよい! さあ おいで!"	"<SPEAKER>Climb aboard me
from there! Come on!"			SPEAKER NEWLINE END	E9:885B	CC 43 6C 69 6D 62 01 61 62 6F 61 72 64 01 6D 65 C8 66 72 6F 6D 01 74 68 65 72 65 21 01 43 6F 6D 65 01 6F 6E 21 C0	1CC 01E 019 015 036 001 03B 01F 01B 025 1C8 023 084 02A 028 038 084 015 035 011 07A 001 01A 010 001 014 011 084 022 07A 1C0
04	57	0x0457	"<SPEAKER>「なんと よく見れば
なかまが 死んでおるではないか!"	"<SPEAKER>Wait! One of
your companions is dead!"			SPEAKER NEWLINE END	E9:8881	CC 57 61 69 74 21 01 4F 6E 65 01 6F 66 C8 79 6F 75 72 01 63 6F 6D 70 61 6E 69 6F 6E 73 01 69 73 01 64 65 61 64 21 C0	1CC 024 03D 023 001 035 017 090 039 084 029 1C8 024 015 02E 084 015 001 0D6 03D 084 022 014 038 084 022 029 024 011 015 07A 1C0
